year,decade,month,month_name,state,species,activity,body_part,injury,provoked,gender,time_block,time_order,latitude,longitude
1947,1940s,11,Nov,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-31.3215,152.7772
1947,1940s,11,Nov,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-31.3215,152.7772
1947,1940s,12,Dec,New South Wales,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-31.6931,152.7661
1948,1940s,1,Jan,Western Australia,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-31.989,115.536
1948,1940s,2,Feb,New South Wales,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-32.8811,151.8432
1948,1940s,11,Nov,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-9.4276,142.6087
1948,1940s,12,Dec,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Morning,3,-26.8054,153.1421
1948,1940s,12,Dec,New South Wales,Tiger Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-33.8505,151.2667
1949,1940s,1,Jan,New South Wales,Whaler Shark,Boarding,,Uninjured,Provoked,Male,,99,-33.8934,151.2826
1949,1940s,1,Jan,New South Wales,Wobbegong,,Leg/Foot,Non-Fatal,Provoked,Male,,99,-29.1121,153.4351
1949,1940s,1,Jan,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-33.6802,151.3138
1949,1940s,1,Jan,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-32.9415,151.7686
1949,1940s,2,Feb,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-33.6528,151.3243
1949,1940s,4,Apr,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Afternoon,4,-16.7246,145.6458
1949,1940s,5,May,Western Australia,Bull Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Female,,99,-17.9739,122.1764
1949,1940s,8,Aug,Tasmania,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-39.7595,147.8839
1949,1940s,8,Aug,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-16.8059,145.7259
1949,1940s,8,Aug,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,Early Afternoon,4,-16.8059,145.7259
1949,1940s,11,Nov,New South Wales,Wobbegong,Swimming,Arm/Hand,Non-Fatal,Provoked,Male,,99,-34.0069,151.2146
1950,1950s,1,Jan,Victoria,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-37.9755,144.6941
1950,1950s,4,Apr,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-16.9079,145.9441
1950,1950s,11,Nov,Queensland,Bull Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-28.0831,153.4514
1950,1950s,11,Nov,Queensland,Tiger Shark,Unmotorised Boating,,Uninjured,Unprovoked,Male,,99,-23.1372,150.7556
1950,1950s,12,Dec,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-28.1094,153.4687
1951,1950s,2,Feb,New South Wales,Bull Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.5336,150.8658
1951,1950s,2,Feb,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.8921,151.2762
1951,1950s,3,Mar,New South Wales,Wobbegong,Boarding,Torso,Non-Fatal,Provoked,Male,,99,-33.6349,151.3338
1951,1950s,9,Sep,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-23.3901,150.5257
1951,1950s,10,Oct,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Evening,6,-19.2386,146.8057
1951,1950s,12,Dec,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-32.9468,151.7596
1951,1950s,12,Dec,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-33.4482,151.4464
1952,1950s,1,Jan,New South Wales,Wobbegong,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-29.1121,153.4351
1952,1950s,2,Feb,Queensland,Bull Shark,,,Uninjured,Provoked,Male,,99,-19.2607,146.8183
1952,1950s,5,May,Western Australia,Wobbegong,Fishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-34.3159,115.2148
1952,1950s,11,Nov,Victoria,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-38.3952,145.1601
1952,1950s,12,Dec,South Australia,White Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-38.0274,140.5855
1953,1950s,2,Feb,New South Wales,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.87,151.2
1953,1950s,2,Feb,New South Wales,Wobbegong,Spearfishing,Head/Neck,Non-Fatal,Provoked,Male,,99,-34.5825,150.8738
1953,1950s,2,Feb,New South Wales,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.7317,151.3024
1953,1950s,3,Mar,New South Wales,Tiger Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-33.7443,151.3104
1953,1950s,12,Dec,New South Wales,White Shark,Swimming,,Uninjured,Unprovoked,Male,,99,-33.9511,151.2583
1953,1950s,12,Dec,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.9516,151.2581
1953,1950s,12,Dec,Queensland,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-28.1186,153.4735
1954,1950s,1,Jan,South Australia,Wobbegong,,Arm/Hand,Non-Fatal,Provoked,Male,,99,-38.0591,140.6935
1954,1950s,1,Jan,Queensland,Tiger Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Female,,99,-10.2563,142.4762
1954,1950s,1,Jan,New South Wales,Whaler Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-33.4692,151.4359
1954,1950s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.3482,151.5033
1954,1950s,6,Jun,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-16.9215,145.9939
1954,1950s,9,Sep,Queensland,Tiger Shark,Spearfishing,,Fatal,Provoked,Male,,99,-9.5932,143.7836
1955,1950s,1,Jan,New South Wales,Bull Shark,Spearfishing,Leg/Foot,Fatal,Provoked,Male,Late Afternoon,5,-33.8156,151.2519
1955,1950s,2,Feb,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Afternoon,4,-33.7942,151.2262
1955,1950s,3,Mar,New South Wales,White Shark,Swimming,Other,Fatal,Unprovoked,Male,Evening,6,-33.4245,151.4542
1955,1950s,10,Oct,Queensland,Wobbegong,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,Late Afternoon,5,-18.0162,146.1528
1956,1950s,1,Jan,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-18.0727,146.4344
1956,1950s,2,Feb,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Morning,3,-21.1404,149.1923
1956,1950s,2,Feb,Victoria,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-38.4471,145.2376
1956,1950s,2,Feb,Victoria,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-37.9756,145.0139
1956,1950s,3,Mar,Western Australia,Whaler Shark,Diving,,Uninjured,Unprovoked,Male,Night,7,-32.1242,115.7581
1956,1950s,3,Mar,Victoria,White Shark,Swimming,Torso,Fatal,Unprovoked,Male,Late Afternoon,5,-38.3373,144.7029
1956,1950s,5,May,Queensland,Tiger Shark,Snorkelling,,Non-Fatal,Provoked,Male,,99,-10.5728,142.2481
1956,1950s,8,Aug,Queensland,Wobbegong,Diving,Arm/Hand,Non-Fatal,Provoked,Male,,99,-27.9633,153.4371
1957,1950s,1,Jan,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-28.6417,153.6196
1957,1950s,2,Feb,Western Australia,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-16.3805,122.9259
1957,1950s,4,Apr,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.9468,151.7596
1957,1950s,4,Apr,Queensland,Tiger Shark,Swimming,Arm/Hand,Non-Fatal,Provoked,Male,Early Afternoon,4,-11.9697,143.2619
1957,1950s,5,May,New South Wales,White Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-32.6945,152.1965
1957,1950s,7,Jul,Queensland,Tiger Shark,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-10.1238,143.7599
1958,1950s,1,Jan,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.5429,153.5582
1958,1950s,1,Jan,New South Wales,White Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-35.1917,150.5658
1958,1950s,2,Feb,New South Wales,Bull Shark,Fishing,,Uninjured,Provoked,Male,,99,-32.9641,151.6189
1958,1950s,3,Mar,Queensland,Tiger Shark,Spearfishing,Leg/Foot,Fatal,Provoked,Male,,99,-9.7514,143.4406
1958,1950s,3,Mar,Victoria,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-38.2324,145.0262
1958,1950s,9,Sep,New South Wales,Wobbegong,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-32.7195,152.1714
1958,1950s,11,Nov,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-28.0028,153.4335
1959,1950s,1,Jan,Western Australia,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-31.9713,115.8539
1959,1950s,1,Jan,Queensland,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Morning,3,-26.6694,153.1105
1959,1950s,1,Jan,Tasmania,White Shark,Swimming,Other,Fatal,Provoked,Male,Late Afternoon,5,-43.1771,147.8577
1959,1950s,1,Jan,Tasmania,White Shark,Unmotorised Boating,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-40.0675,144.0531
1959,1950s,4,Apr,New South Wales,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-34.3169,150.9279
1959,1950s,4,Apr,Queensland,Tiger Shark,,Arm/Hand,Non-Fatal,Provoked,Male,,99,-10.0486,143.0621
1959,1950s,4,Apr,New South Wales,,,,,,,,99,-33.9516,151.2572
1959,1950s,11,Nov,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,Morning,3,-28.0104,153.4357
1959,1950s,11,Nov,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-38.4719,144.0787
1959,1950s,12,Dec,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-27.4352,153.1858
1959,1950s,12,Dec,Queensland,Tiger Shark,Boarding,,Uninjured,Provoked,Male,,99,-27.2529,153.1116
1960,1960s,1,Jan,Victoria,Whaler Shark,Spearfishing,Head/Neck,Non-Fatal,Provoked,Male,,99,-37.9979,145.0353
1960,1960s,1,Jan,New South Wales,Bull Shark,Snorkelling,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.7771,151.2077
1960,1960s,4,Apr,Victoria,Whaler Shark,Spearfishing,Head/Neck,Non-Fatal,Provoked,Male,,99,-38.1693,145.0843
1960,1960s,4,Apr,New South Wales,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-30.8831,153.0402
1960,1960s,4,Apr,New South Wales,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-32.6257,152.3076
1960,1960s,11,Nov,Queensland,Whaler Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-21.0515,149.1939
1960,1960s,11,Nov,Western Australia,Wobbegong,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-34.2242,115.0252
1960,1960s,12,Dec,New South Wales,Whaler Shark,Swimming,Torso,Non-Fatal,Unprovoked,Female,,99,-33.8004,151.2974
1960,1960s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Morning,3,-27.5573,152.8043
1961,1960s,1,Jan,New South Wales,Other,Swimming,Head/Neck,Non-Fatal,Provoked,Male,,99,-30.6466,153.1833
1961,1960s,2,Feb,Victoria,Wobbegong,Swimming,,Non-Fatal,Unprovoked,Female,,99,-38.2702,145.0067
1961,1960s,2,Feb,Western Australia,Wobbegong,Spearfishing,,Uninjured,Provoked,Male,,99,-32.1197,115.6652
1961,1960s,3,Mar,South Australia,Whaler Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.9804,138.5131
1961,1960s,3,Mar,Victoria,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-38.4006,142.4798
1961,1960s,3,Mar,South Australia,White Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,Early Afternoon,4,-35.2718,138.4344
1961,1960s,4,Apr,Victoria,Other,Spearfishing,,Uninjured,Provoked,Male,Early Morning,2,-38.4826,145.0142
1961,1960s,12,Dec,Queensland,Bull Shark,Boarding,Leg/Foot,Fatal,Unprovoked,Male,Early Morning,2,-26.3845,153.0928
1961,1960s,12,Dec,Queensland,Tiger Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-21.0717,149.2295
1961,1960s,12,Dec,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Female,Late Afternoon,5,-21.0717,149.2295
1961,1960s,12,Dec,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-10.5911,142.2448
1962,1960s,1,Jan,New South Wales,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.7904,153.5949
1962,1960s,1,Jan,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-33.7443,151.3104
1962,1960s,2,Feb,Queensland,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,Early Afternoon,4,-28.1644,153.5431
1962,1960s,11,Nov,New South Wales,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-33.7443,151.3104
1962,1960s,12,Dec,South Australia,White Shark,Spearfishing,Leg/Foot,Fatal,Provoked,Male,Early Afternoon,4,-35.4078,138.3288
1963,1960s,1,Jan,New South Wales,Bull Shark,Standing in Water,Leg/Foot,Fatal,Unprovoked,Female,,99,-33.7927,151.2264
1963,1960s,2,Feb,New South Wales,Whaler Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.3064,150.9359
1963,1960s,4,Apr,Western Australia,White Shark,Boarding,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-33.6397,115.0263
1963,1960s,12,Dec,South Australia,White Shark,Spearfishing,Torso,Non-Fatal,Provoked,Male,,99,-35.2718,138.4344
1964,1960s,1,Jan,Western Australia,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,,99,-31.95,115.85
1964,1960s,1,Jan,Western Australia,Wobbegong,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-34.2242,115.0252
1964,1960s,3,Mar,South Australia,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-35.5333,138.6166
1964,1960s,10,Oct,Western Australia,,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-32.5193,115.7245
1964,1960s,11,Nov,Victoria,White Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,Early Afternoon,4,-38.4111,142.0092
1965,1960s,1,Jan,Victoria,Wobbegong,Standing in Water,Leg/Foot,Non-Fatal,Provoked,Male,,99,-37.8442,144.9355
1965,1960s,11,Nov,Queensland,Tiger Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-16.5985,145.5178
1965,1960s,12,Dec,Western Australia,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-31.9889,115.5437
1966,1960s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-34.2889,150.9493
1966,1960s,5,May,New South Wales,White Shark,Swimming,Arm/Hand,Fatal,Unprovoked,Male,,99,-35.048,150.6796
1966,1960s,9,Sep,Western Australia,Other,Spearfishing,,Uninjured,Provoked,Male,,99,-31.989,115.536
1966,1960s,12,Dec,New South Wales,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.9206,151.2581
1966,1960s,12,Dec,Queensland,Whaler Shark,Spearfishing,Torso,Non-Fatal,Provoked,Male,,99,-23.2595,151.9467
1966,1960s,12,Dec,Tasmania,White Shark,Swimming,Arm/Hand,Non-Fatal,Provoked,Male,Early Afternoon,4,-41.6919,148.2919
1966,1960s,12,Dec,New South Wales,Wobbegong,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-30.8869,153.0547
1967,1960s,4,Apr,New South Wales,Whaler Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-34.4305,150.9036
1967,1960s,8,Aug,Western Australia,White Shark,Spearfishing,Torso,Fatal,Provoked,Male,,99,-30.3024,115.0264
1968,1960s,2,Feb,Western Australia,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-31.9504,115.9162
1968,1960s,2,Feb,South Australia,Whaler Shark,Spearfishing,,Uninjured,Provoked,Male,Evening,6,-35.6068,138.0931
1968,1960s,9,Sep,South Australia,White Shark,Diving,,Uninjured,Provoked,Male,,99,-35.0048,136.1877
1969,1960s,1,Jan,New South Wales,Whaler Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,Early Morning,2,-35.0135,150.8129
1969,1960s,6,Jun,New South Wales,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,Late Afternoon,5,-34.6767,150.8545
1969,1960s,11,Nov,Western Australia,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-31.9469,115.8814
1971,1970s,1,Jan,Tasmania,Other,Swimming,Torso,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-41.1719,148.3698
1971,1970s,2,Feb,Western Australia,Whaler Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-33.8443,121.9061
1971,1970s,12,Dec,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Male,Late Afternoon,5,-23.3977,151.4148
1972,1970s,2,Feb,Victoria,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-38.8325,148.1209
1972,1970s,4,Apr,Queensland,,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-27.4667,153.2333
1972,1970s,8,Aug,Tasmania,White Shark,Diving,Leg/Foot,Non-Fatal,Provoked,Male,Morning,3,-43.2315,148.0078
1972,1970s,10,Oct,New South Wales,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Morning,2,-35.4404,150.4101
1972,1970s,10,Oct,Queensland,Whaler Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-20.5773,150.0861
1972,1970s,11,Nov,South Australia,White Shark,Diving,,Uninjured,Provoked,Male,,99,-35.0048,136.1877
1973,1970s,1,Jan,New South Wales,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.5261,151.3213
1973,1970s,3,Mar,Queensland,Tiger Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-18.8349,146.5451
1973,1970s,8,Aug,Queensland,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Morning,2,-27.4241,153.5332
1973,1970s,11,Nov,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-17.4887,139.5152
1974,1970s,1,Jan,South Australia,White Shark,Diving,Leg/Foot,Fatal,Provoked,Male,Early Afternoon,4,-32.8647,134.1021
1974,1970s,9,Sep,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-27.7333,153.6833
1974,1970s,12,Dec,Western Australia,Wobbegong,Diving,,Non-Fatal,Unprovoked,Male,,99,-33.6482,115.3325
1975,1970s,1,Jan,South Australia,White Shark,Boarding,Torso,Fatal,Unprovoked,Male,Morning,3,-34.6877,135.3378
1975,1970s,2,Feb,Victoria,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-38.9392,146.2419
1975,1970s,2,Feb,South Australia,White Shark,Snorkelling,Leg/Foot,Fatal,Provoked,Male,,99,-32.0974,132.9884
1975,1970s,2,Feb,Victoria,Wobbegong,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-38.4203,144.1824
1975,1970s,3,Mar,Queensland,Tiger Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Female,,99,-16.6677,139.17099
1975,1970s,7,Jul,Queensland,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-26.6685,153.1095
1975,1970s,7,Jul,Tasmania,White Shark,Diving,Other,Fatal,Provoked,Male,Early Afternoon,4,-43.499,147.3663
1975,1970s,11,Nov,New South Wales,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,Early Afternoon,4,-33.7881,151.2888
1976,1970s,9,Sep,South Australia,White Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-32.9994,137.7869
1977,1970s,2,Feb,New South Wales,Tiger Shark,Boarding,,Non-Fatal,Unprovoked,Male,,99,-28.2541,153.5801
1977,1970s,3,Mar,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-27.2567,153.2535
1977,1970s,3,Mar,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-27.2566,153.2536
1977,1970s,4,Apr,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.0896,153.4581
1977,1970s,8,Aug,Queensland,Tiger Shark,Other,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-26.7002,153.1379
1977,1970s,8,Aug,South Australia,White Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.0892,132.9796
1978,1970s,8,Aug,Western Australia,White Shark,Boarding,,Uninjured,Unprovoked,Male,Early Morning,2,-31.7831,115.7327
1978,1970s,9,Sep,Tasmania,White Shark,Diving,,Uninjured,Provoked,Male,Early Afternoon,4,-43.2171,148.0128
1978,1970s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.0289,153.0963
1979,1970s,1,Jan,Queensland,Whaler Shark,Swimming,,Uninjured,Provoked,Male,,99,-26.6798,153.1221
1979,1970s,9,Sep,New South Wales,Whaler Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.6371,153.6281
1980,1980s,1,Jan,New South Wales,Wobbegong,Diving,Arm/Hand,Non-Fatal,Provoked,Male,,99,-32.4317,152.5232
1980,1980s,3,Mar,Victoria,Whaler Shark,Spearfishing,Arm/Hand,Non-Fatal,Provoked,Male,Morning,3,-38.4344,145.0569
1980,1980s,3,Mar,Queensland,Whaler Shark,Boarding,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4241,153.5332
1980,1980s,9,Sep,South Australia,White Shark,Boarding,,Uninjured,Unprovoked,Male,,99,-32.0892,132.9796
1980,1980s,10,Oct,Queensland,Other,Diving,Head/Neck,Non-Fatal,Provoked,Female,,99,-18.9604,152.2601
1980,1980s,11,Nov,Western Australia,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-31.0178,115.3286
1981,1980s,1,Jan,New South Wales,Tiger Shark,Boarding,,Uninjured,Unprovoked,Male,Early Morning,2,-28.6417,153.6196
1981,1980s,2,Feb,Western Australia,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.0217,115.5217
1981,1980s,2,Feb,Western Australia,Wobbegong,Standing in Water,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.0253,115.7495
1981,1980s,12,Dec,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Female,,99,-16.7581,145.9688
1982,1980s,2,Feb,Tasmania,White Shark,Diving,,Uninjured,Provoked,Male,,99,-43.6369,146.8754
1982,1980s,2,Feb,Tasmania,White Shark,Spearfishing,Other,Fatal,Provoked,Male,,99,-43.6109,146.8227
1982,1980s,3,Mar,New South Wales,White Shark,Boarding,Leg/Foot,Fatal,Unprovoked,Male,,99,-28.6547,153.6284
1983,1980s,7,Jul,Queensland,Tiger Shark,Swimming,,Uninjured,Unprovoked,Male,,99,-18.7311,147.1373
1983,1980s,7,Jul,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Female,Before Dawn,1,-18.7193,147.1063
1983,1980s,7,Jul,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-18.7293,147.1143
1983,1980s,11,Nov,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.1641,153.5429
1983,1980s,12,Dec,South Australia,White Shark,Diving,Arm/Hand,Non-Fatal,Provoked,Male,,99,-35.3262,136.1197
1984,1980s,2,Feb,Queensland,Tiger Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-20.9912,149.7861
1984,1980s,3,Mar,Western Australia,Whaler Shark,Standing in Water,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-23.1418,113.7699
1984,1980s,3,Mar,Western Australia,Wobbegong,Standing in Water,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-31.8486,115.7515
1984,1980s,6,Jun,Tasmania,White Shark,Diving,,Uninjured,Provoked,Male,,99,-43.2465,147.8001
1984,1980s,9,Sep,Northern Territory,Tiger Shark,Standing in Water,Torso,Non-Fatal,Unprovoked,Female,,99,-14.2181,129.4379
1984,1980s,10,Oct,New South Wales,White Shark,Boarding,,Uninjured,Unprovoked,Male,Early Morning,2,-28.6914,153.6147
1984,1980s,10,Oct,Tasmania,White Shark,Diving,,Uninjured,Provoked,Male,,99,-43.1371,148.0216
1984,1980s,11,Nov,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,Early Afternoon,4,-21.0424,149.1926
1985,1980s,2,Feb,Victoria,White Shark,Boarding,,Uninjured,Unprovoked,Male,Early Morning,2,-38.3869,144.3106
1985,1980s,3,Mar,Western Australia,Wobbegong,Diving,Leg/Foot,Non-Fatal,Provoked,Female,Morning,3,-31.8486,115.7515
1985,1980s,3,Mar,South Australia,White Shark,Snorkelling,Torso,Fatal,Unprovoked,Female,Early Afternoon,4,-34.4823,136.0323
1985,1980s,9,Sep,Queensland,Other,Diving,Arm/Hand,Non-Fatal,Provoked,Male,,99,-13.9167,146.6167
1985,1980s,12,Dec,New South Wales,Wobbegong,Diving,Leg/Foot,Non-Fatal,Provoked,Male,,99,-29.9166,153.3833
1986,1980s,1,Jan,Queensland,Tiger Shark,Spearfishing,,Fatal,Provoked,Male,,99,-10.5942,142.2029
